,aptID,Predicted_feats
5944,15014,low
5945,15017,low
5946,15023,low
5947,15030,low
5948,15036,low
5949,15038,low
5950,15039,low
5951,15040,low
5952,15042,low
5953,15044,low
5954,15052,low
5955,15053,low
5956,15055,low
5957,15057,low
5958,15059,low
5959,15063,low
5960,15064,low
5961,15067,low
5962,15068,low
5963,15069,low
5964,15071,low
5965,15072,low
5966,15073,low
5967,15075,low
5968,15076,low
5969,15077,low
5970,15079,low
5971,15080,low
5972,15083,low
5973,15087,low
5974,15091,low
5975,15093,low
5976,15094,low
5977,15095,low
5978,15097,low
5979,15099,low
5980,15101,low
5981,15105,low
5982,15109,low
5983,15111,low
5984,15113,low
5985,15114,low
5986,15118,medium
5987,15119,low
5988,15120,low
5989,15124,low
5990,15129,medium
5991,15133,low
5992,15134,low
5993,15136,low
5994,15137,low
5995,15139,medium
5996,15142,low
5997,15145,low
5998,15147,low
5999,15148,low
6000,15151,low
6001,15152,low
6002,15153,low
6003,15154,low
6004,15156,low
6005,15158,low
6006,15159,low
6007,15163,low
6008,15168,low
6009,15169,low
6010,15172,low
6011,15173,low
6012,15179,low
6013,15180,low
6014,15181,low
6015,15186,low
6016,15189,low
6017,15193,low
6018,15197,low
6019,15199,low
6020,15204,low
6021,15207,low
6022,15211,low
6023,15212,low
6024,15214,low
6025,15215,low
6026,15219,low
6027,15222,low
6028,15226,low
6029,15230,low
6030,15231,low
6031,15232,low
6032,15233,low
6033,15234,low
6034,15238,low
6035,15240,low
6036,15246,low
6037,15248,medium
6038,15250,low
6039,15254,low
6040,15257,low
6041,15262,low
6042,15263,low
6043,15264,low
6044,15271,low
6045,15279,low
6046,15284,low
6047,15286,low
6048,15287,low
6049,15288,low
6050,15291,low
6051,15297,low
6052,15299,low
6053,15302,medium
6054,15306,low
6055,15307,low
6056,15308,low
6057,15309,low
6058,15314,low
6059,15316,low
6060,15318,low
6061,15319,low
6062,15323,high
6063,15330,low
6064,15331,low
6065,15334,low
6066,15335,low
6067,15338,low
6068,15339,low
6069,15342,low
6070,15343,low
6071,15348,low
6072,15351,medium
6073,15352,low
6074,15355,low
6075,15356,low
6076,15357,low
6077,15358,low
6078,15359,low
6079,15366,low
6080,15367,low
6081,15370,low
6082,15377,medium
6083,15379,low
6084,15380,low
6085,15383,low
6086,15384,high
6087,15387,low
6088,15391,low
6089,15392,low
6090,15396,medium
6091,15399,low
6092,15401,high
6093,15402,low
6094,15403,low
6095,15406,high
6096,15407,low
6097,15408,low
6098,15409,low
6099,15412,low
6100,15413,low
6101,15414,high
6102,15415,low
6103,15417,low
6104,15418,high
6105,15419,low
6106,15423,low
6107,15430,low
6108,15433,low
6109,15435,medium
6110,15436,low
6111,15441,low
6112,15446,low
6113,15449,low
6114,15452,low
6115,15457,medium
6116,15458,low
6117,15461,low
6118,15462,low
6119,15465,low
6120,15466,medium
6121,15468,low
6122,15469,low
6123,15471,low
6124,15477,low
6125,15478,low
6126,15479,low
6127,15480,low
6128,15481,low
6129,15482,low
6130,15486,low
6131,15487,low
6132,15489,low
6133,15494,low
6134,15496,low
6135,15500,low
6136,15508,medium
6137,15509,low
6138,15511,low
6139,15512,low
6140,15515,low
6141,15516,medium
6142,15518,low
6143,15524,low
6144,15525,low
6145,15526,low
6146,15527,low
6147,15529,low
6148,15530,low
6149,15533,low
6150,15535,low
6151,15536,low
6152,15537,low
6153,15542,low
6154,15547,low
6155,15548,low
6156,15549,low
6157,15557,low
6158,15559,low
6159,15561,medium
6160,15562,low
6161,15563,low
6162,15567,low
6163,15570,high
6164,15572,low
6165,15573,low
6166,15574,low
6167,15577,low
6168,15578,low
6169,15579,low
6170,15584,low
6171,15588,low
6172,15591,low
6173,15592,low
6174,15593,low
6175,15595,low
6176,15599,low
6177,15600,low
6178,15606,medium
6179,15610,low
6180,15612,low
6181,15614,low
6182,15617,low
6183,15618,low
6184,15619,low
6185,15620,medium
6186,15624,low
6187,15625,low
6188,15627,low
6189,15631,low
6190,15633,low
6191,15634,low
6192,15645,low
6193,15648,medium
6194,15651,low
6195,15652,low
6196,15658,low
6197,15663,low
6198,15666,low
6199,15670,low
6200,15674,low
6201,15679,low
6202,15680,low
6203,15682,low
6204,15683,low
6205,15685,medium
6206,15686,low
6207,15687,low
6208,15689,low
6209,15690,low
6210,15691,low
6211,15695,low
6212,15697,low
6213,15698,low
6214,15700,low
6215,15701,low
6216,15703,low
6217,15709,low
6218,15710,low
6219,15713,low
6220,15714,low
6221,15715,low
6222,15721,low
6223,15723,low
6224,15726,low
6225,15729,low
6226,15732,low
6227,15733,low
6228,15739,low
6229,15741,low
6230,15742,low
6231,15745,low
6232,15747,low
6233,15750,low
6234,15751,low
6235,15752,low
6236,15757,low
6237,15761,low
6238,15765,low
6239,15768,low
6240,15787,low
6241,15789,medium
6242,15793,low
6243,15795,low
6244,15797,low
6245,15799,low
6246,15800,low
6247,15803,low
6248,15806,medium
6249,15807,low
6250,15809,low
6251,15811,low
6252,15815,low
6253,15816,low
6254,15817,low
6255,15821,low
6256,15823,low
6257,15827,high
6258,15830,low
6259,15832,low
6260,15835,low
6261,15840,low
6262,15842,medium
6263,15843,low
6264,15844,medium
6265,15846,low
6266,15847,low
6267,15848,low
6268,15853,low
6269,15856,low
6270,15858,low
6271,15866,low
6272,15867,low
6273,15869,low
6274,15872,low
6275,15873,low
6276,15874,low
6277,15875,low
6278,15876,low
6279,15877,low
6280,15878,low
6281,15880,low
6282,15882,low
6283,15884,low
6284,15885,low
6285,15886,low
6286,15888,low
6287,15889,low
6288,15891,medium
6289,15892,low
6290,15895,low
6291,15896,low
6292,15901,low
6293,15902,low
6294,15909,low
6295,15911,low
6296,15923,low
6297,15925,low
6298,15926,low
6299,15928,low
6300,15935,low
6301,15938,low
6302,15941,low
6303,15943,low
6304,15946,medium
6305,15948,low
6306,15957,low
6307,15960,low
6308,15961,medium
6309,15968,low
6310,15970,medium
6311,15972,low
6312,15973,low
6313,15978,medium
6314,15980,low
6315,15984,low
6316,15990,low
6317,15991,low
6318,15993,low
6319,15994,low
6320,15995,low
6321,16002,low
6322,16009,low
6323,16010,low
6324,16013,low
6325,16014,low
6326,16015,low
6327,16017,low
6328,16018,high
6329,16020,low
6330,16021,low
6331,16022,low
6332,16023,low
6333,16025,low
6334,16026,low
6335,16029,low
6336,16035,low
6337,16036,low
6338,16041,low
6339,16043,low
6340,16048,low
6341,16055,medium
6342,16057,low
6343,16063,low
6344,16066,low
6345,16068,low
6346,16069,low
6347,16074,low
6348,16075,low
6349,16078,low
6350,16080,low
6351,16081,low
6352,16086,low
6353,16088,low
6354,16089,medium
6355,16090,low
6356,16091,low
6357,16092,low
6358,16093,low
6359,16094,medium
6360,16097,low
6361,16103,medium
6362,16104,low
6363,16105,low
6364,16107,low
6365,16114,low
6366,16115,low
6367,16116,low
6368,16118,low
6369,16119,low
6370,16123,low
6371,16125,low
6372,16133,low
6373,16134,low
6374,16138,low
6375,16141,low
6376,16144,low
6377,16149,low
6378,16156,medium
6379,16158,low
6380,16161,low
6381,16162,low
6382,16165,medium
6383,16166,low
6384,16167,low
6385,16168,low
6386,16170,medium
6387,16172,low
6388,16173,low
6389,16176,low
6390,16178,low
6391,16180,low
6392,16184,low
6393,16189,low
6394,16192,low
6395,16197,low
6396,16198,low
6397,16200,low
6398,16205,low
6399,16206,low
6400,16207,low
6401,16208,medium
6402,16210,low
6403,16217,low
6404,16221,low
6405,16223,low
6406,16226,low
6407,16228,medium
6408,16232,low
6409,16233,low
6410,16234,low
6411,16243,low
6412,16251,low
6413,16252,low
6414,16253,low
6415,16255,low
6416,16256,low
6417,16257,low
6418,16261,low
6419,16265,low
6420,16267,low
6421,16272,low
6422,16273,low
6423,16275,low
6424,16278,low
6425,16283,low
6426,16285,low
6427,16290,low
6428,16292,low
6429,16293,low
6430,16295,low
6431,16297,low
6432,16298,low
6433,16299,low
6434,16301,low
6435,16302,low
6436,16304,low
6437,16307,medium
6438,16313,low
6439,16314,low
6440,16315,low
6441,16321,low
6442,16322,low
6443,16324,low
6444,16327,low
6445,16331,medium
6446,16332,low
6447,16335,low
6448,16340,low
6449,16344,low
6450,16345,low
6451,16346,low
6452,16347,low
6453,16348,low
6454,16349,low
6455,16351,low
6456,16352,low
6457,16353,low
6458,16354,low
6459,16355,low
6460,16359,low
6461,16361,low
6462,16366,low
6463,16367,low
6464,16368,high
6465,16369,low
6466,16370,low
6467,16371,low
6468,16373,low
6469,16376,low
6470,16378,low
6471,16380,low
6472,16381,low
6473,16384,low
6474,16385,low
6475,16390,low
6476,16399,low
6477,16401,low
6478,16405,high
6479,16406,low
6480,16407,low
6481,16409,low
6482,16412,low
6483,16414,low
6484,16416,low
6485,16417,low
6486,16418,low
6487,16419,low
6488,16421,low
6489,16423,low
6490,16424,low
6491,16426,low
6492,16427,low
6493,16428,medium
6494,16429,low
6495,16430,low
6496,16432,low
6497,16433,low
6498,16435,low
6499,16438,low
6500,16444,low
6501,16447,low
6502,16450,low
6503,16455,low
6504,16456,low
6505,16458,low
6506,16459,low
6507,16460,low
6508,16464,low
6509,16467,low
6510,16474,low
6511,16476,low
6512,16477,low
6513,16478,low
6514,16481,low
6515,16482,low
6516,16484,low
6517,16486,low
6518,16488,low
6519,16489,low
6520,16491,low
6521,16492,low
6522,16494,low
6523,16498,low
6524,16501,low
6525,16506,low
6526,16508,low
6527,16511,low
6528,16515,low
6529,16516,low
6530,16517,low
6531,16520,low
6532,16522,low
6533,16523,low
6534,16528,low
6535,16529,low
6536,16531,low
6537,16532,low
6538,16536,low
6539,16537,low
6540,16539,low
6541,16540,low
6542,16541,low
6543,16545,low
6544,16546,low
6545,16548,low
6546,16549,low
6547,16559,low
6548,16566,low
6549,16568,low
6550,16572,low
6551,16573,low
6552,16577,low
6553,16578,low
6554,16580,low
6555,16587,low
6556,16591,low
6557,16592,low
6558,16593,medium
6559,16598,low
6560,16601,low
6561,16604,medium
6562,16606,low
6563,16608,low
6564,16610,low
6565,16611,high
6566,16613,low
6567,16617,low
6568,16619,medium
6569,16620,low
6570,16622,low
6571,16626,low
6572,16630,low
6573,16632,low
6574,16633,low
6575,16638,low
6576,16640,low
6577,16641,low
6578,16642,low
6579,16644,low
6580,16645,low
6581,16647,low
6582,16649,low
6583,16652,low
6584,16654,low
6585,16656,low
6586,16657,low
6587,16658,low
6588,16659,low
6589,16660,low
6590,16662,low
6591,16665,medium
6592,16666,low
6593,16667,low
6594,16670,low
6595,16672,low
6596,16674,low
6597,16677,medium
6598,16678,low
6599,16679,low
6600,16680,low
6601,16681,low
6602,16682,low
6603,16684,low
6604,16686,low
6605,16687,low
6606,16690,low
6607,16691,low
6608,16692,low
6609,16693,low
6610,16696,low
6611,16697,low
6612,16701,low
6613,16702,medium
6614,16709,low
6615,16714,low
6616,16716,low
6617,16717,low
6618,16719,low
6619,16721,low
6620,16725,low
6621,16730,low
6622,16731,low
6623,16732,low
6624,16735,low
6625,16736,low
6626,16737,low
6627,16740,low
6628,16743,low
6629,16744,low
6630,16745,low
6631,16748,low
6632,16749,low
6633,16750,low
6634,16752,low
6635,16753,low
6636,16760,low
6637,16761,low
6638,16764,low
6639,16766,low
6640,16767,low
6641,16777,low
6642,16779,low
6643,16782,low
6644,16784,low
6645,16793,low
6646,16794,medium
6647,16799,low
6648,16800,low
6649,16801,low
6650,16802,low
6651,16803,low
6652,16804,low
6653,16805,low
6654,16807,low
6655,16808,low
6656,16811,low
6657,16815,low
6658,16817,low
6659,16820,low
6660,16823,medium
6661,16824,low
6662,16825,medium
6663,16826,low
6664,16833,low
6665,16843,low
6666,16845,low
6667,16848,low
6668,16850,low
6669,16851,low
6670,16852,low
6671,16853,low
6672,16855,low
6673,16858,low
6674,16859,low
6675,16860,low
6676,16861,low
6677,16863,high
6678,16866,low
6679,16868,low
6680,16869,low
6681,16873,low
6682,16887,low
6683,16892,low
6684,16894,low
6685,16896,low
6686,16897,low
6687,16902,low
6688,16903,low
6689,16906,medium
6690,16908,low
6691,16909,low
6692,16914,low
6693,16916,low
6694,16921,low
6695,16929,high
6696,16933,low
6697,16937,low
6698,16938,low
6699,16939,low
6700,16940,low
6701,16941,medium
6702,16943,low
6703,16944,low
6704,16946,low
6705,16948,low
6706,16952,low
6707,16954,low
6708,16957,low
6709,16958,low
6710,16959,low
6711,16960,low
6712,16963,low
6713,16964,low
6714,16965,low
6715,16966,low
6716,16967,low
6717,16970,low
6718,16971,high
6719,16972,low
6720,16979,medium
6721,16985,low
6722,16990,low
6723,16991,low
6724,16992,low
6725,16995,low
6726,16996,low
6727,16998,low
6728,17000,low
6729,17001,low
6730,17002,low
6731,17003,low
6732,17006,low
6733,17007,low
6734,17008,low
6735,17009,low
6736,17010,low
6737,17011,low
6738,17014,low
6739,17018,low
6740,17019,low
6741,17020,low
6742,17021,low
6743,17022,low
6744,17024,low
6745,17027,medium
6746,17030,low
6747,17033,low
6748,17035,low
6749,17043,low
6750,17044,low
6751,17046,medium
6752,17048,low
6753,17051,low
6754,17054,low
6755,17056,low
6756,17059,low
6757,17064,low
6758,17069,low
6759,17070,low
6760,17073,low
6761,17075,low
6762,17076,low
6763,17077,low
6764,17085,low
6765,17087,low
6766,17091,low
6767,17092,low
6768,17093,medium
6769,17094,low
6770,17095,low
6771,17098,low
6772,17101,low
6773,17107,low
6774,17113,low
6775,17115,low
6776,17116,low
6777,17122,low
6778,17125,low
6779,17130,low
6780,17132,low
6781,17133,low
6782,17134,low
6783,17135,low
6784,17140,low
6785,17142,low
6786,17143,high
6787,17144,low
6788,17145,low
6789,17147,low
6790,17148,low
6791,17149,low
6792,17150,low
6793,17152,low
6794,17154,low
6795,17155,low
6796,17157,low
6797,17165,low
6798,17167,low
6799,17172,low
6800,17173,low
6801,17178,low
6802,17179,medium
6803,17181,low
6804,17183,medium
6805,17185,low
6806,17190,low
6807,17192,low
6808,17194,low
6809,17196,low
6810,17197,low
6811,17200,low
6812,17202,low
6813,17203,low
6814,17204,medium
6815,17206,low
6816,17213,medium
6817,17215,low
6818,17220,low
6819,17231,medium
6820,17238,low
6821,17245,low
6822,17250,low
6823,17258,low
6824,17265,medium
6825,17270,low
6826,17274,medium
6827,17275,low
6828,17278,low
6829,17279,low
6830,17280,low
6831,17284,low
6832,17287,low
6833,17288,low
6834,17298,low
6835,17299,medium
6836,17300,low
6837,17302,low
6838,17308,low
6839,17309,low
6840,17310,low
6841,17313,low
6842,17314,low
6843,17316,low
6844,17317,low
6845,17318,low
6846,17319,low
6847,17327,low
6848,17328,low
6849,17332,low
6850,17333,low
6851,17335,low
6852,17339,low
6853,17340,low
6854,17342,low
6855,17348,low
6856,17349,low
6857,17350,low
6858,17351,low
6859,17352,low
6860,17353,low
6861,17355,low
6862,17357,low
6863,17359,low
6864,17360,low
6865,17363,low
6866,17366,low
6867,17367,medium
6868,17370,medium
6869,17371,medium
6870,17373,medium
6871,17374,low
6872,17376,low
6873,17380,low
6874,17385,low
6875,17390,low
6876,17391,medium
6877,17392,low
6878,17394,low
6879,17395,low
6880,17397,low
6881,17405,low
6882,17406,low
6883,17412,low
6884,17413,low
6885,17427,low
6886,17428,low
6887,17429,low
6888,17430,low
6889,17431,low
6890,17432,low
6891,17434,low
6892,17435,high
6893,17437,low
6894,17438,low
6895,17440,low
6896,17443,low
6897,17444,low
6898,17450,medium
6899,17451,medium
6900,17453,low
6901,17456,low
6902,17463,low
6903,17464,low
6904,17466,medium
6905,17467,medium
6906,17468,low
6907,17470,low
6908,17471,low
6909,17474,low
6910,17475,low
6911,17478,low
6912,17481,low
6913,17482,low
6914,17483,low
6915,17485,low
6916,17486,low
6917,17489,low
6918,17490,low
6919,17491,medium
6920,17494,low
6921,17498,low
6922,17499,low
6923,17501,high
6924,17502,low
6925,17516,low
6926,17517,low
6927,17518,medium
6928,17520,low
6929,17523,low
6930,17525,low
6931,17527,low
6932,17528,low
6933,17531,high
6934,17533,low
6935,17535,low
6936,17538,medium
6937,17541,low
6938,17542,low
6939,17545,low
6940,17546,low
6941,17548,low
6942,17549,low
6943,17556,low
6944,17560,low
6945,17563,low
6946,17564,low
6947,17567,low
6948,17568,low
6949,17574,low
6950,17575,low
6951,17578,low
6952,17579,low
6953,17580,low
6954,17582,low
6955,17585,low
6956,17588,low
6957,17590,low
6958,17594,low
6959,17595,low
6960,17596,medium
6961,17599,low
6962,17602,low
6963,17608,low
6964,17610,high
6965,17612,low
6966,17615,low
6967,17617,low
6968,17618,low
6969,17619,low
6970,17621,low
6971,17623,low
6972,17626,low
6973,17627,low
6974,17629,medium
6975,17630,low
6976,17632,low
6977,17634,low
6978,17641,low
6979,17645,low
6980,17648,low
6981,17649,low
6982,17651,low
6983,17653,low
6984,17655,low
6985,17659,low
6986,17660,low
6987,17662,low
6988,17663,low
6989,17666,low
6990,17669,low
6991,17670,low
6992,17672,low
6993,17675,low
6994,17678,low
6995,17680,high
6996,17681,medium
6997,17683,low
6998,17688,low
6999,17695,low
7000,17696,low
7001,17697,low
7002,17699,low
7003,17701,low
7004,17702,low
7005,17703,low
7006,17704,low
7007,17709,low
7008,17711,low
7009,17713,low
7010,17719,low
7011,17720,low
7012,17721,low
7013,17726,low
7014,17729,low
7015,17730,low
7016,17732,low
7017,17735,low
7018,17736,low
7019,17738,low
7020,17740,low
7021,17741,low
7022,17742,high
7023,17751,low
7024,17752,low
7025,17753,medium
7026,17754,low
7027,17755,low
7028,17763,low
7029,17767,low
7030,17769,low
7031,17774,low
7032,17775,low
7033,17777,low
7034,17781,medium
7035,17785,low
7036,17791,medium
7037,17794,low
7038,17795,low
7039,17796,low
7040,17797,low
7041,17799,low
7042,17805,low
7043,17809,low
7044,17810,low
7045,17814,low
7046,17816,low
7047,17819,low
7048,17820,low
7049,17821,high
7050,17823,low
7051,17825,low
7052,17830,low
7053,17831,low
7054,17834,low
7055,17839,low
7056,17843,low
7057,17847,low
7058,17848,low
7059,17853,low
7060,17859,low
7061,17860,low
7062,17862,low
7063,17864,low
7064,17867,low
7065,17869,low
7066,17873,low
7067,17877,low
7068,17880,low
7069,17881,low
7070,17882,low
7071,17884,low
7072,17886,low
7073,17887,low
7074,17891,low
7075,17892,low
7076,17893,low
7077,17901,low
7078,17904,low
7079,17905,low
7080,17906,medium
7081,17907,low
7082,17908,low
7083,17912,low
7084,17916,low
7085,17918,low
7086,17922,low
7087,17925,low
7088,17928,low
7089,17931,low
7090,17932,low
7091,17936,low
7092,17937,medium
7093,17940,low
7094,17944,low
7095,17945,low
7096,17946,low
7097,17948,low
7098,17953,high
7099,17954,low
7100,17956,low
7101,17957,low
7102,17958,low
7103,17959,low
7104,17960,low
7105,17962,low
7106,17963,low
7107,17964,low
7108,17965,medium
7109,17970,low
7110,17971,low
7111,17972,low
7112,17976,high
7113,17977,low
7114,17978,low
7115,17985,low
7116,17989,low
7117,17991,low
7118,17992,low
7119,17993,low
7120,17995,low
7121,17998,low
7122,17999,low
7123,18000,low
7124,18001,low
7125,18002,low
7126,18006,low
7127,18008,low
7128,18009,low
7129,18012,low
7130,18013,low
7131,18015,low
7132,18016,low
7133,18018,low
7134,18023,low
7135,18024,low
7136,18025,low
7137,18034,low
7138,18036,low
7139,18037,low
7140,18038,low
7141,18039,low
7142,18041,low
7143,18043,low
7144,18045,low
7145,18046,low
7146,18048,low
7147,18049,low
7148,18051,low
7149,18053,medium
7150,18054,low
7151,18057,low
7152,18060,low
7153,18061,low
7154,18062,low
7155,18064,high
7156,18065,medium
7157,18067,low
7158,18070,low
7159,18072,low
7160,18076,low
7161,18077,low
7162,18082,low
7163,18083,low
7164,18084,low
7165,18086,low
