,aptID,interest_level,predOnDesc,pred_low,pred_high,pred_h_or_m,Predicted_feats
16275,40955,medium,low,True,False,medium,low
16276,40957,low,low,True,False,is_low,low
16277,40958,low,low,True,False,is_low,low
16278,40963,low,low,True,False,is_low,low
16279,40964,low,low,True,False,is_low,low
16280,40965,low,low,True,False,is_low,low
16281,40966,medium,medium,True,False,medium,low
16282,40971,high,low,True,False,medium,low
16283,40972,medium,medium,True,False,medium,low
16284,40981,low,low,True,False,is_low,low
16285,40985,low,low,True,False,is_low,low
16286,40986,low,low,True,False,is_low,low
16287,40997,low,low,True,False,is_low,low
16288,40999,medium,medium,True,False,medium,low
16289,41001,low,medium,True,False,is_low,low
16290,41003,low,low,True,False,is_low,low
16291,41004,low,low,True,False,is_low,low
16292,41005,low,low,True,False,is_low,low
16293,41011,low,low,True,False,is_low,low
16294,41014,low,medium,True,False,is_low,low
16295,41017,low,low,True,False,is_low,low
16296,41022,low,low,True,False,is_low,low
16297,41028,medium,low,True,False,medium,low
16298,41029,low,low,True,False,is_low,low
16299,41030,low,low,True,False,is_low,low
16300,41032,low,low,True,False,is_low,low
16301,41033,low,low,True,False,is_low,low
16302,41034,low,low,False,False,is_low,medium
16303,41036,medium,high,True,False,medium,low
16304,41037,medium,medium,True,False,medium,low
16305,41038,medium,low,True,False,medium,low
16306,41045,high,low,True,False,medium,low
16307,41046,low,medium,True,False,is_low,low
16308,41048,low,low,True,False,is_low,low
16309,41051,low,low,True,False,is_low,low
16310,41053,low,low,True,False,is_low,low
16311,41058,low,low,True,False,is_low,low
16312,41062,low,high,True,False,is_low,low
16313,41063,medium,medium,True,False,medium,low
16314,41065,low,low,True,False,is_low,low
16315,41067,medium,low,True,False,medium,low
16316,41069,high,high,True,False,medium,low
16317,41071,low,low,False,False,is_low,low
16318,41073,medium,low,True,False,medium,low
16319,41080,low,medium,True,False,is_low,low
16320,41081,low,low,True,False,is_low,low
16321,41082,low,low,True,False,is_low,low
16322,41084,low,low,True,False,is_low,low
16323,41085,low,medium,True,False,is_low,low
16324,41087,medium,medium,True,False,medium,low
16325,41088,low,low,True,False,is_low,low
16326,41090,medium,low,True,False,medium,low
16327,41091,low,low,True,False,is_low,low
16328,41097,low,high,True,False,is_low,low
16329,41099,low,low,True,False,is_low,low
16330,41104,low,low,True,False,is_low,low
16331,41105,low,medium,True,False,is_low,low
16332,41106,high,low,True,False,medium,low
16333,41108,low,low,True,False,is_low,low
16334,41109,low,medium,True,False,is_low,low
16335,41110,low,low,False,False,is_low,medium
16336,41114,low,low,True,False,is_low,low
16337,41115,low,low,True,False,is_low,low
16338,41116,low,high,True,False,is_low,low
16339,41117,low,low,True,False,is_low,low
16340,41118,medium,low,True,False,medium,low
16341,41119,medium,low,True,False,medium,low
16342,41124,medium,medium,False,False,medium,medium
16343,41127,low,medium,False,False,is_low,low
16344,41128,low,low,True,False,is_low,low
16345,41136,low,low,False,False,is_low,low
16346,41137,low,low,True,False,is_low,low
16347,41143,medium,medium,True,False,medium,low
16348,41145,low,low,True,False,is_low,low
16349,41150,medium,low,False,False,medium,medium
16350,41154,low,low,True,False,is_low,low
16351,41161,low,low,True,False,is_low,low
16352,41162,low,low,True,False,is_low,low
16353,41163,low,low,True,False,is_low,low
16354,41164,low,high,True,False,is_low,low
16355,41166,low,low,True,False,is_low,low
16356,41168,low,low,True,False,is_low,low
16357,41177,low,high,True,False,is_low,low
16358,41178,medium,low,True,False,medium,low
16359,41179,high,low,True,False,medium,low
16360,41180,medium,medium,True,False,medium,low
16361,41181,low,low,True,False,is_low,low
16362,41182,medium,medium,True,False,medium,low
16363,41187,low,medium,False,True,is_low,high
16364,41190,low,medium,True,False,is_low,low
16365,41196,medium,low,True,False,medium,low
16366,41198,low,low,True,False,is_low,low
16367,41201,low,low,False,False,is_low,medium
16368,41204,low,low,True,False,is_low,low
16369,41206,low,low,True,False,is_low,low
16370,41212,low,low,True,False,is_low,low
16371,41214,low,low,True,False,is_low,low
16372,41215,low,low,True,False,is_low,low
16373,41216,low,low,True,False,is_low,low
16374,41219,low,low,True,False,is_low,low
16375,41220,low,high,True,False,is_low,low
16376,41223,medium,medium,True,False,medium,low
16377,41225,high,low,True,False,medium,low
16378,41226,low,low,True,False,is_low,low
16379,41232,low,low,True,False,is_low,low
16380,41233,low,low,True,False,is_low,low
16381,41234,low,low,True,False,is_low,low
16382,41238,low,low,True,False,is_low,low
16383,41239,low,low,True,False,is_low,low
16384,41240,low,low,True,False,is_low,low
16385,41241,medium,low,False,False,medium,medium
16386,41243,low,low,True,False,is_low,low
16387,41244,low,low,True,False,is_low,low
16388,41246,low,low,True,False,is_low,low
16389,41249,low,low,True,False,is_low,low
16390,41251,low,low,True,False,is_low,low
16391,41252,low,low,True,False,is_low,low
16392,41254,low,low,True,False,is_low,low
16393,41264,low,low,True,False,is_low,low
16394,41265,low,low,True,False,is_low,low
16395,41266,low,low,True,False,is_low,low
16396,41268,low,low,True,False,is_low,low
16397,41269,high,low,True,False,medium,low
16398,41270,medium,low,True,False,medium,low
16399,41276,low,low,True,False,is_low,low
16400,41277,low,low,True,False,is_low,low
16401,41279,low,low,True,False,is_low,low
16402,41280,low,low,True,False,is_low,low
16403,41281,low,low,False,False,is_low,medium
16404,41282,low,low,True,False,is_low,low
16405,41283,low,low,True,False,is_low,low
16406,41285,low,high,False,False,is_low,medium
16407,41286,low,low,True,False,is_low,low
16408,41288,low,medium,True,False,is_low,low
16409,41295,low,low,True,False,is_low,low
16410,41296,medium,medium,True,False,medium,low
16411,41298,low,low,True,False,is_low,low
16412,41300,low,low,True,False,is_low,low
16413,41302,medium,medium,False,False,medium,low
16414,41303,low,low,True,False,is_low,low
16415,41307,low,low,True,False,is_low,low
16416,41308,medium,low,True,False,medium,low
16417,41310,low,low,True,False,is_low,low
16418,41311,low,low,True,False,is_low,low
16419,41315,low,low,True,False,is_low,low
16420,41317,low,low,True,False,is_low,low
16421,41321,low,low,True,False,is_low,low
16422,41323,low,low,True,False,is_low,low
16423,41325,low,low,True,False,is_low,low
16424,41326,high,low,True,False,medium,low
16425,41334,medium,medium,True,False,medium,low
16426,41335,low,low,True,False,is_low,low
16427,41336,low,low,True,False,is_low,low
16428,41338,low,low,True,False,is_low,low
16429,41339,low,low,True,False,is_low,low
16430,41342,high,high,True,False,medium,low
16431,41344,low,low,True,False,is_low,low
16432,41346,low,low,True,False,is_low,low
16433,41351,medium,low,True,False,medium,low
16434,41353,low,low,True,False,is_low,low
16435,41357,low,medium,True,False,is_low,low
16436,41360,low,low,True,False,is_low,low
16437,41362,medium,medium,True,False,medium,low
16438,41365,low,low,True,False,is_low,low
16439,41368,low,medium,True,False,is_low,low
16440,41372,low,low,True,False,is_low,low
16441,41373,low,low,True,False,is_low,low
16442,41374,low,low,True,False,is_low,low
16443,41379,low,low,True,False,is_low,low
16444,41380,low,low,True,False,is_low,low
16445,41381,low,low,True,False,is_low,low
16446,41384,low,low,True,False,is_low,low
16447,41389,low,medium,True,False,is_low,low
16448,41390,low,low,True,False,is_low,low
16449,41393,medium,medium,True,False,medium,low
16450,41395,low,low,True,False,is_low,low
16451,41396,medium,medium,False,False,medium,medium
16452,41398,low,medium,False,False,is_low,low
16453,41399,low,low,True,False,is_low,low
16454,41404,medium,low,True,False,medium,low
16455,41405,low,low,True,False,is_low,low
16456,41407,low,low,True,False,is_low,low
16457,41408,low,low,True,False,is_low,low
16458,41409,low,low,True,False,is_low,low
16459,41419,medium,low,True,False,medium,low
16460,41420,low,low,False,False,is_low,low
16461,41421,low,low,True,False,is_low,low
16462,41422,medium,low,True,False,medium,low
16463,41426,medium,low,True,False,medium,low
16464,41432,low,medium,False,False,is_low,low
16465,41433,low,low,True,False,is_low,low
16466,41434,medium,medium,False,False,medium,medium
16467,41441,high,high,True,False,medium,low
16468,41444,low,low,True,False,is_low,low
16469,41447,low,low,True,False,is_low,low
16470,41449,low,medium,True,False,is_low,low
16471,41450,low,low,True,False,is_low,low
16472,41451,low,low,False,False,is_low,medium
16473,41452,medium,low,False,False,medium,low
16474,41453,low,medium,False,False,is_low,low
16475,41454,low,medium,True,False,is_low,low
16476,41455,low,low,True,False,is_low,low
16477,41456,high,high,False,False,medium,low
16478,41461,medium,low,True,False,medium,low
16479,41462,low,low,True,False,is_low,low
16480,41463,low,low,True,False,is_low,low
16481,41467,low,low,True,False,is_low,low
16482,41469,low,low,True,False,is_low,low
16483,41472,high,low,True,False,medium,low
16484,41473,low,low,True,False,is_low,low
16485,41477,low,low,True,False,is_low,low
16486,41478,low,low,True,False,is_low,low
16487,41479,low,low,True,False,is_low,low
16488,41481,low,low,True,False,is_low,low
16489,41483,medium,low,True,False,medium,low
16490,41484,high,medium,True,False,medium,low
16491,41486,low,low,True,False,is_low,low
16492,41489,low,low,True,False,is_low,low
16493,41492,low,low,True,False,is_low,low
16494,41496,low,low,True,False,is_low,low
16495,41501,low,low,True,False,is_low,low
16496,41504,low,medium,True,False,is_low,low
16497,41505,low,low,True,False,is_low,low
16498,41506,low,low,True,False,is_low,low
16499,41510,medium,medium,False,False,medium,medium
16500,41515,medium,medium,True,False,medium,low
16501,41524,medium,medium,False,False,medium,medium
16502,41526,medium,high,False,True,high,high
16503,41527,medium,low,True,False,medium,low
16504,41528,low,low,True,False,is_low,low
16505,41530,low,low,True,False,is_low,low
16506,41531,low,low,True,False,is_low,low
16507,41535,medium,medium,True,False,medium,low
16508,41537,medium,medium,True,False,medium,low
16509,41538,low,low,True,False,is_low,low
16510,41539,high,high,False,False,medium,medium
16511,41542,low,low,True,False,is_low,low
16512,41543,low,low,True,False,is_low,low
16513,41545,high,low,True,False,medium,low
16514,41549,low,low,True,False,is_low,low
16515,41550,low,low,True,False,is_low,low
16516,41551,low,low,True,False,is_low,low
16517,41554,low,low,True,False,is_low,low
16518,41555,medium,low,True,False,medium,low
16519,41556,low,low,True,False,is_low,low
16520,41557,medium,medium,True,False,medium,low
16521,41559,medium,medium,False,False,medium,low
16522,41560,medium,medium,True,False,medium,low
16523,41561,low,low,True,False,is_low,low
16524,41567,low,low,True,False,is_low,low
16525,41568,low,low,True,False,is_low,low
16526,41569,medium,medium,True,False,medium,low
16527,41575,low,low,True,False,is_low,low
16528,41578,high,low,True,False,high,low
16529,41579,low,low,True,False,is_low,low
16530,41580,medium,medium,True,False,medium,low
16531,41583,low,medium,False,False,is_low,medium
16532,41586,low,low,True,False,is_low,low
16533,41591,low,low,True,False,is_low,low
16534,41593,medium,low,True,False,medium,low
16535,41597,medium,low,False,False,medium,medium
16536,41601,medium,medium,True,False,medium,low
16537,41603,low,low,True,False,is_low,low
16538,41605,low,low,True,False,is_low,low
16539,41611,low,low,True,False,is_low,low
16540,41612,low,low,True,False,is_low,low
16541,41614,low,low,True,False,is_low,low
16542,41620,medium,medium,True,False,medium,low
16543,41621,low,medium,True,False,is_low,low
16544,41623,medium,low,True,False,medium,low
16545,41627,medium,low,True,False,medium,medium
16546,41631,low,low,True,False,is_low,low
16547,41633,low,low,True,False,is_low,low
16548,41634,low,low,False,False,is_low,medium
16549,41637,low,low,True,False,is_low,low
16550,41639,medium,low,True,False,medium,low
16551,41642,low,low,True,False,is_low,low
16552,41643,low,medium,True,False,is_low,low
16553,41646,low,low,True,False,is_low,low
16554,41650,medium,low,True,False,medium,low
16555,41651,low,low,True,False,is_low,low
16556,41652,low,low,True,False,is_low,low
16557,41654,low,low,True,False,is_low,low
16558,41655,medium,low,True,False,medium,low
16559,41657,medium,medium,False,False,medium,medium
16560,41661,medium,low,True,False,medium,low
16561,41662,medium,low,True,False,medium,low
16562,41663,medium,medium,True,False,medium,low
16563,41669,low,medium,True,False,is_low,low
16564,41670,high,high,True,False,medium,low
16565,41672,low,low,True,False,is_low,low
16566,41674,medium,medium,True,False,medium,low
16567,41676,low,low,True,False,is_low,low
16568,41678,low,low,True,False,is_low,low
16569,41680,low,low,True,False,is_low,low
16570,41683,low,low,True,False,is_low,low
16571,41685,low,low,True,False,is_low,low
16572,41691,low,low,True,False,is_low,low
16573,41694,low,low,True,False,is_low,low
16574,41695,medium,medium,False,True,high,high
16575,41698,low,medium,True,False,is_low,low
16576,41699,low,low,True,False,is_low,low
16577,41710,medium,low,True,False,medium,low
16578,41712,low,low,True,False,is_low,low
16579,41718,low,low,True,False,is_low,low
16580,41722,medium,high,False,True,high,high
16581,41723,medium,low,True,False,medium,low
16582,41727,low,low,True,False,is_low,low
16583,41728,medium,medium,False,False,medium,low
16584,41731,low,low,True,False,is_low,low
16585,41736,low,low,True,False,is_low,low
16586,41738,high,high,True,False,medium,low
16587,41739,low,low,True,False,is_low,low
16588,41743,low,low,True,False,is_low,low
16589,41746,low,low,True,False,is_low,low
16590,41747,low,low,True,False,is_low,low
16591,41751,low,low,True,False,is_low,low
16592,41755,medium,low,True,False,medium,low
16593,41757,low,low,True,False,is_low,low
16594,41759,low,low,True,False,is_low,low
16595,41760,low,medium,True,False,is_low,low
16596,41761,low,low,True,False,is_low,low
16597,41762,medium,medium,True,False,medium,low
16598,41765,medium,medium,True,False,medium,low
16599,41767,low,low,True,False,is_low,low
16600,41768,low,low,True,False,is_low,low
16601,41771,low,low,True,False,is_low,low
16602,41772,high,low,True,False,medium,low
16603,41773,low,low,True,False,is_low,low
16604,41777,medium,high,True,False,medium,low
16605,41782,medium,low,True,False,medium,low
16606,41783,medium,low,False,False,medium,medium
16607,41786,low,low,False,False,is_low,low
16608,41788,medium,medium,False,False,medium,medium
16609,41790,low,low,True,False,is_low,low
16610,41796,low,low,True,False,is_low,low
16611,41802,medium,low,True,False,medium,low
16612,41803,low,low,True,False,is_low,low
